url,beds,baths,address,price,area
https://www.zillow.com/b/1706-sherman-ave.-evanston-il-CjhL74/,1,1,"1706 Sherman Ave, Evanston, IL","$2,700+",
https://www.zillow.com/b/1706-sherman-ave.-evanston-il-CjhL74/,2,1,"1706 Sherman Ave, Evanston, IL","$4,300+",
https://www.zillow.com/b/1706-sherman-ave.-evanston-il-CjhL74/,3,1,"1706 Sherman Ave, Evanston, IL","$5,100+",
https://www.zillow.com/apartments/evanston-il/550-sheridan-square/5hJ47z/,1,1,"550 Sheridan Sq, Evanston, IL","$3,250+",
https://www.zillow.com/apartments/evanston-il/550-sheridan-square/5hJ47z/,2,1,"550 Sheridan Sq, Evanston, IL","$4,250+",
https://www.zillow.com/apartments/evanston-il/1009-davis/CkBTbH/,0,1,"1009 Davis St, Evanston, IL","$1,450+",
https://www.zillow.com/apartments/evanston-il/1009-davis/CkBTbH/,1,1,"1009 Davis St, Evanston, IL","$1,475+",
https://www.zillow.com/apartments/evanston-il/carlson-building/CrkcWF/,0,1,"620 Church St, Evanston, IL","$1,200+",
https://www.zillow.com/apartments/evanston-il/carlson-building/CrkcWF/,2,1,"620 Church St, Evanston, IL","$1,630+",
https://www.zillow.com/apartments/evanston-il/carlson-building/CrkcWF/,3,1,"620 Church St, Evanston, IL","$2,700+",
https://www.zillow.com/apartments/evanston-il/carlson-building/CrkcWF/,4,1,"620 Church St, Evanston, IL","$3,300+",
https://www.zillow.com/apartments/evanston-il/evanston-place/5XjCsW/,0,1,"1715 Chicago Ave, Evanston, IL","$2,465+",
https://www.zillow.com/apartments/evanston-il/evanston-place/5XjCsW/,1,1,"1715 Chicago Ave, Evanston, IL","$2,469+",
https://www.zillow.com/apartments/evanston-il/evanston-place/5XjCsW/,2,1,"1715 Chicago Ave, Evanston, IL","$3,390+",
https://www.zillow.com/apartments/evanston-il/evanston-place/5XjCsW/,3,1,"1715 Chicago Ave, Evanston, IL","$5,472+",
https://www.zillow.com/apartments/evanston-il/temple-lofts/CqxffC/,1,1,"1453 Maple Ave, Evanston, IL","$3,395+",
https://www.zillow.com/apartments/evanston-il/temple-lofts/CqxffC/,2,1,"1453 Maple Ave, Evanston, IL","$4,149+",
https://www.zillow.com/apartments/evanston-il/cheltenham-court-mansions/CnFxkR/,2,1,"531-539 Hinman Ave, Evanston, IL","$2,595+",
https://www.zillow.com/apartments/evanston-il/cheltenham-court-mansions/CnFxkR/,3,1,"531-539 Hinman Ave, Evanston, IL","$2,995+",
https://www.zillow.com/apartments/evanston-il/605-hinman/5Ztc5t/,1,1,"610 Hinman Ave, Evanston, IL","$1,645+",
https://www.zillow.com/apartments/evanston-il/605-hinman/5Ztc5t/,2,1,"610 Hinman Ave, Evanston, IL","$1,945+",
https://www.zillow.com/apartments/evanston-il/605-hinman/5Ztc5t/,3,1,"610 Hinman Ave, Evanston, IL","$2,495+",
https://www.zillow.com/apartments/evanston-il/800-810-michigan/CgxDRY/,1,1,"800 Michigan Ave, Evanston, IL","$1,695+",
https://www.zillow.com/apartments/evanston-il/800-810-michigan/CgxDRY/,3,1,"800 Michigan Ave, Evanston, IL","$3,145+",
https://www.zillow.com/apartments/evanston-il/evanston-gateway/CkCjrs/,1,1,"100 Chicago Ave, Evanston, IL","$2,100+",
https://www.zillow.com/apartments/evanston-il/evanston-gateway/CkCjrs/,2,1,"100 Chicago Ave, Evanston, IL","$2,600+",
https://www.zillow.com/apartments/evanston-il/the-main/65fxWc/,0,1,"847 Chicago Ave, Evanston, IL","$2,520+",
https://www.zillow.com/apartments/evanston-il/the-main/65fxWc/,1,1,"847 Chicago Ave, Evanston, IL","$2,690+",
https://www.zillow.com/apartments/evanston-il/the-main/65fxWc/,2,1,"847 Chicago Ave, Evanston, IL","$3,533+",
https://www.zillow.com/apartments/evanston-il/the-main/65fxWc/,3,1,"847 Chicago Ave, Evanston, IL","$5,085+",
https://www.zillow.com/apartments/evanston-il/114-clyde-ave/ChFrPm/,2,1,"114 Clyde Ave, Evanston, IL","$1,990+",
https://www.zillow.com/apartments/evanston-il/avidor-evanston-55+-active-adult-homes/CkBfKB/,1,1,"1727 Oak Ave, Evanston, IL","$2,562+",
https://www.zillow.com/apartments/evanston-il/avidor-evanston-55+-active-adult-homes/CkBfKB/,2,1,"1727 Oak Ave, Evanston, IL","$5,045+",
https://www.zillow.com/apartments/evanston-il/1133-1139-oak-ave/CgqxLK/,1,1,"1133-39 Oak Ave, Evanston, IL","$2,550+",
https://www.zillow.com/apartments/evanston-il/1133-1139-oak-ave/CgqxLK/,2,1,"1133-39 Oak Ave, Evanston, IL","$3,250+",
https://www.zillow.com/apartments/evanston-il/2228-38-sherman-ave.-803-809-noyes-st./5XjWFr/,3,1,"2228-38 Sherman Ave. / 803-809 Noyes St., 2228 Sherman Ave N #2238-3, Evanston, IL 60201","$3,350/mo",1030
https://www.zillow.com/apartments/evanston-il/1200-simpson-st/9Hw5L5/,3,1,"1200 Simpson St, 1200 Simpson St #2060-3N, Evanston, IL 60201","$2,695/mo",1200
https://www.zillow.com/apartments/evanston-il/maeve-on-ridge/Ck2BP9/,0,1,"Maeve on Ridge, 1555 Ridge Ave #308, Evanston, IL 60201","$2,350/mo",603
https://www.zillow.com/apartments/evanston-il/532-36-hinman/5XjMDK/,1,1,"532-36 Hinman, 532 Hinman Ave #536-N3, Evanston, IL 60202","$1,835/mo",670
https://www.zillow.com/apartments/evanston-il/2201-07-maple-ave/ChKj74/,2,1,"2201-07 Maple Ave, Evanston, IL","$2,795+",
https://www.zillow.com/apartments/evanston-il/2201-07-maple-ave/ChKj74/,3,1,"2201-07 Maple Ave, Evanston, IL","$3,950+",
https://www.zillow.com/apartments/evanston-il/915-hinman/ChVqnG/,1,1,"915 Hinman, 913 Hinman Ave APT 2N, Evanston, IL 60202","$1,595/mo",650
https://www.zillow.com/apartments/evanston-il/231-n-ridge-ave/5XjKpb/,1,1,"231 N Ridge Ave, 231 Ridge Ave #245-3, Evanston, IL 60202","$1,550/mo",900
https://www.zillow.com/apartments/evanston-il/2321-central/CjjCSx/,2,1,"2321 Central, 2321 Central St #F5d3897aa, Evanston, IL 60201","$2,295+/mo",
https://www.zillow.com/apartments/evanston-il/1235-elmwood/5XjMLC/,1,1,"1235 Elmwood, 1235 Elmwood Ave #1B-1Ba-910Sqft, Evanston, IL 60202","$1,895+/mo",950
https://www.zillow.com/apartments/evanston-il/1134-44-maple-ave/CgtNk2/,1,1,"1134-44 Maple Ave, Evanston, IL","$2,645+",
https://www.zillow.com/apartments/evanston-il/1134-44-maple-ave/CgtNk2/,3,1,"1134-44 Maple Ave, Evanston, IL","$3,795+",
https://www.zillow.com/apartments/evanston-il/810-forest-ave-apartments/5XjSy2/,2,1,"810 Forest Ave Apartments, 810 Forest Ave #72659cc95, Evanston, IL 60202","$1,810+/mo",797
https://www.zillow.com/apartments/evanston-il/2542-62-prairie-ave/Cknqs8/,0,1,"2542 Prairie Ave, Evanston, IL","$1,445+",
https://www.zillow.com/apartments/evanston-il/2542-62-prairie-ave/Cknqs8/,1,1,"2542 Prairie Ave, Evanston, IL","$1,625+",
https://www.zillow.com/apartments/evanston-il/917-925-hinman-ave./CpYsVc/,2,1,"917 Hinman Ave, Evanston, IL","$1,900+",
https://www.zillow.com/apartments/evanston-il/1616-hinman/CkBR7B/,3,1,"1616 Hinman Ave, Evanston, IL","$3,450+",
