https://www.zillow.com/apartments/evanston-il/2605-prairie-1903-1911-central/5XjXxc/,0,1,"2605 Prairie/1903- 1911 Central, 1903 Central St #E436e6850, Evanston, IL 60201",1195,494
https://www.zillow.com/apartments/evanston-il/493-sheridan-rd/5XmqsY/,3,4,"493 Sheridan Rd, 493 Sheridan Rd APT 201, Evanston, IL 60202",4250,2550
https://www.zillow.com/homedetails/Evanston-IL-60201/463125511_zpid/,3,2,"(undisclosed Address), Evanston, IL 60201",3450,1600
https://www.zillow.com/apartments/evanston-il/541-hinman/5XjKCJ/,1,1,"541 Hinman, 541 Hinman Ave APT G1, Evanston, IL 60202",1635,1000
https://www.zillow.com/apartments/evanston-il/2527-jackson/5XjMKy/,1,1,"2527 Jackson, 2527 Jackson Ave, Evanston, IL 60201",1495,590
https://www.zillow.com/apartments/evanston-il/2525-37-eastwood/BmKQDT/,2,1,"2525-37 Eastwood, 2525-37 Eastwood Ave #2B, Evanston, IL 60201",1795,750
https://www.zillow.com/apartments/evanston-il/2228-38-sherman-ave.-803-809-noyes-st./5XjWFr/,3,1,"2228-38 Sherman Ave. / 803-809 Noyes St., 2228 Sherman Ave N #2238-3, Evanston, IL 60201",3350,1030
https://www.zillow.com/apartments/evanston-il/1200-simpson-st/9Hw5L5/,3,1,"1200 Simpson St, 1200 Simpson St #2060-3N, Evanston, IL 60201",2695,1200
https://www.zillow.com/apartments/evanston-il/maeve-on-ridge/Ck2BP9/,0,1,"Maeve on Ridge, 1555 Ridge Ave #308, Evanston, IL 60201",2350,603
https://www.zillow.com/apartments/evanston-il/532-36-hinman/5XjMDK/,1,1,"532-36 Hinman, 532 Hinman Ave #536-N3, Evanston, IL 60202",1835,670
https://www.zillow.com/apartments/evanston-il/915-hinman/ChVqnG/,1,1,"915 Hinman, 913 Hinman Ave APT 2N, Evanston, IL 60202",1595,650
https://www.zillow.com/apartments/evanston-il/231-n-ridge-ave/5XjKpb/,1,1,"231 N Ridge Ave, 231 Ridge Ave #245-3, Evanston, IL 60202",1550,900
https://www.zillow.com/apartments/evanston-il/1235-elmwood/5XjMLC/,1,1,"1235 Elmwood, 1235 Elmwood Ave #1B-1Ba-910Sqft, Evanston, IL 60202",1895,950
https://www.zillow.com/apartments/evanston-il/810-forest-ave-apartments/5XjSy2/,2,1,"810 Forest Ave Apartments, 810 Forest Ave #72659cc95, Evanston, IL 60202",1810,797
